,Media,Date,Tweet Text,Compound,Positive,Negative,Neutral,Tweets Ago
261,CNN,Wed Mar 07 15:51:29 +0000 2018,White House aide Kellyanne Conway is the latest of President Trump's top employees to receive an official reprimand… https://t.co/QhJocNUVYK,0.2023,0.091,0.0,0.909,39
262,CNN,Wed Mar 07 15:41:14 +0000 2018,"A 20-year-old man has filed a lawsuit against Dick's Sporting Goods, accusing the retailer of age discrimination fo… https://t.co/3G5sWzM1iT",-0.3818,0.0,0.194,0.806,38
263,CNN,Wed Mar 07 15:41:10 +0000 2018,"Michelle Obama dances with Parker Curry, the little girl who was transfixed by a portrait of the former first lady… https://t.co/CaIuufp2wn",0.0,0.0,0.0,1.0,37
264,CNN,Wed Mar 07 15:30:19 +0000 2018,"Cecil the lion ""suffered incredible cruelty for at least 10 hours"" before he died, according to a new book… https://t.co/pvSCZGOooG",-0.8934,0.0,0.401,0.599,36
265,CNN,Wed Mar 07 15:20:13 +0000 2018,"Commerce Secretary Wilbur Ross: We'll do tariffs ""without blowing up the world"" https://t.co/WXSvHqiL75 https://t.co/rVTWEflvhM",0.0,0.0,0.0,1.0,35
266,CNN,Wed Mar 07 15:10:15 +0000 2018,The Democrat who will face off against Texas Sen. Ted Cruz in the Texas Senate race later this year is defending hi… https://t.co/SEECQfNLRR,0.0,0.0,0.0,1.0,34
267,CNN,Wed Mar 07 15:00:13 +0000 2018,Texas is poised to send its first 2 Latina politicians to Congress https://t.co/NMi2kAzU2r https://t.co/ObTYtraVkC,0.25,0.143,0.0,0.857,33
268,CNN,Wed Mar 07 14:50:08 +0000 2018,Democrats were hoping to make a statement in last night's Texas primary. But the results make it clear that Texas s… https://t.co/JEKdzaXsZT,0.6597,0.221,0.0,0.779,32
269,CNN,Wed Mar 07 14:40:08 +0000 2018,"White House senior adviser Jared Kushner is traveling to Mexico today for meetings, including one with Mexican Pres… https://t.co/uLiYWzoHi2",0.0,0.0,0.0,1.0,31
270,CNN,Wed Mar 07 14:30:20 +0000 2018,More than 50 million people are under winter storm warnings and watches as a second nor'easter in the span of a wee… https://t.co/6QWHjBgqo8,-0.296,0.0,0.099,0.901,30
271,CNN,Wed Mar 07 14:20:17 +0000 2018,Rafael (Ted) Cruz justifies mocking Robert (Beto) O'Rourke's name https://t.co/TKG9SVXGOf https://t.co/jCKsukDvM7,-0.4019,0.0,0.213,0.787,29
272,CNN,Wed Mar 07 14:11:31 +0000 2018,Genetic testing company 23andMe has been give federal approval to sell at-home kits that test for three breast canc… https://t.co/upxStaWMiH,0.4767,0.14,0.0,0.86,28
273,CNN,Wed Mar 07 14:09:18 +0000 2018,Olympic figure skater Adam Rippon says he is now willing to meet with Vice President Mike Pence: “Now is the right… https://t.co/kqtQ3Vd1fD,0.0,0.0,0.0,1.0,27
274,CNN,Wed Mar 07 14:00:06 +0000 2018,"What happened in Trump’s White House the day he said there was ""no chaos""

- Office of Special Counsel announces Ke… https://t.co/p8cXl4KTLu",-0.4939,0.102,0.222,0.677,26
275,CNN,Wed Mar 07 13:54:00 +0000 2018,"The world's oldest known message in a bottle has been found on an Australian beach, nearly 132 years after it was t… https://t.co/wcef389Cpz",0.0,0.0,0.0,1.0,25
276,CNN,Wed Mar 07 13:49:48 +0000 2018,"Barbie unveils dolls based on real-life figures including Amelia Earhart, Frida Kahlo, Katherine Johnson and Chloe… https://t.co/0ns5aOabTe",0.0,0.0,0.0,1.0,24
277,CNN,Wed Mar 07 13:37:31 +0000 2018,Vice President Mike Pence hits the campaign trail https://t.co/PVEisp1cZd https://t.co/ffcnIQcdrU,0.0,0.0,0.0,1.0,23
278,CNN,Wed Mar 07 13:23:59 +0000 2018,Chris Cuomo asks Sen. Ted Cruz why he’s criticizing his Democratic challenger Beto O’Rourke for going by the childh… https://t.co/M3dkD762eG,-0.25,0.068,0.114,0.818,22
279,CNN,Wed Mar 07 13:17:58 +0000 2018,"Sorry, Hollywood. Netflix rules the media world https://t.co/vpEG5W7BU8 https://t.co/uzscDmpMqw",-0.0772,0.0,0.14,0.86,21
280,CNN,Wed Mar 07 13:10:06 +0000 2018,"The production company behind ""Wolf of Wall Street"" will pay the US government $60 million to settle a lawsuit that… https://t.co/cvMVBEIHla",-0.3182,0.0,0.155,0.845,20
281,CNN,Wed Mar 07 13:05:54 +0000 2018,"RT @CNNPolitics: Sen. Ted Cruz's Democratic challenger, Beto O'Rourke, says he was encouraged by last night's primary results https://t.co/…",0.4588,0.19,0.0,0.81,19
282,CNN,Wed Mar 07 13:04:04 +0000 2018,"In Trump's White House, the conflict is the chaos | Analysis by @zbyronwolf https://t.co/nIOVMxFu6W https://t.co/UhglhCrQSx",-0.7184,0.0,0.333,0.667,18
283,CNN,Wed Mar 07 12:59:37 +0000 2018,"RT @CNNPolitics: Sen. Ted Cruz defends his ad mocking Beto O'Rourke's name, saying it was meant to highlight the Democrat's liberal policy…",-0.0772,0.096,0.108,0.797,17
284,CNN,Wed Mar 07 12:49:47 +0000 2018,"Texas Sen. Ted Cruz: ""The extreme left right now is energized. They are angry. They hate the President... That bein… https://t.co/MiLsFEYGb1",-0.5719,0.117,0.247,0.636,16
285,CNN,Wed Mar 07 12:43:05 +0000 2018,"The powerful ""bomb cyclone"" that battered the Northeast over the weekend also uncovered the wreckage of a ship that… https://t.co/O0nvoa3xWF",-0.1027,0.122,0.139,0.739,15
286,CNN,Wed Mar 07 12:32:25 +0000 2018,"A onetime symbol of integrity, Megan Barry made history as Nashville's first female mayor. But she stepped down aft… https://t.co/ozizgbE0hY",0.3818,0.126,0.0,0.874,14
287,CNN,Wed Mar 07 12:22:28 +0000 2018,A woman has found the world's oldest known message in a bottle after it washed up on an Australian beach. The messa… https://t.co/DqSAOVsEhf,0.0,0.0,0.0,1.0,13
288,CNN,Wed Mar 07 12:20:07 +0000 2018,"5 things for Wednesday:

- White House
- Immigration
- North Korea
- UK and Russia
- Weather… https://t.co/JxyrsLSDqG",0.0,0.0,0.0,1.0,12
289,CNN,Wed Mar 07 12:10:01 +0000 2018,"The Northeast is getting another winter storm, just after a weekend nor'easter brought wind, snow and flooding to t… https://t.co/I9eFuRo5zD",0.0,0.0,0.0,1.0,11
290,CNN,Wed Mar 07 12:00:30 +0000 2018,Coca-Cola is launching an alcoholic drink in Japan https://t.co/MCpqpxSJT5 https://t.co/OwnrKWTpVh,0.0,0.0,0.0,1.0,10
291,CNN,Wed Mar 07 11:50:29 +0000 2018,The 2-year-old girl who was transfixed by a portrait of Michelle Obama last week got to meet the real person -- and… https://t.co/wqJLhdblCt,0.0,0.0,0.0,1.0,9
292,CNN,Wed Mar 07 11:42:05 +0000 2018,"""Dumpster fire"" is in the Merriam-Webster dictionary now, defined as ""an utterly calamitous or mismanaged situation… https://t.co/DRFxVBlH8g",-0.4588,0.0,0.211,0.789,8
293,CNN,Wed Mar 07 11:30:04 +0000 2018,"Gary Cohn's sudden resignation as President Trump's top economic adviser has rattled Wall Street, stoking fears the… https://t.co/NUZqX4ZWo7",-0.4939,0.083,0.229,0.688,7
294,CNN,Wed Mar 07 11:23:56 +0000 2018,"The Trump administration has quietly said it will consider big game trophy imports on a ""case-by-case"" basis… https://t.co/EYCc91kKuF",0.0,0.0,0.0,1.0,6
295,CNN,Wed Mar 07 10:56:16 +0000 2018,"Gary Cohn's sudden resignation as President Donald Trump's top economic adviser has rattled Wall Street, stoking fe… https://t.co/WHgDWkDPLK",-0.1027,0.09,0.11,0.8,5
296,CNN,Wed Mar 07 10:40:45 +0000 2018,Mississippi could be the first state with 15-week abortion ban https://t.co/eU8lTfOp2L https://t.co/a7oBl31scw,-0.5574,0.0,0.247,0.753,4
297,CNN,Wed Mar 07 10:30:16 +0000 2018,"The porn star known as Stormy Daniels is suing President Trump, claiming that he never signed a hush agreement abou… https://t.co/IPSNkHeZN7",-0.5759,0.0,0.208,0.792,3
298,CNN,Wed Mar 07 10:24:04 +0000 2018,"Detained. Beaten. Threatened with acid, rape and abuse. But the women protesting Iran's compulsory hijab law are no… https://t.co/stzgy7LKka",-0.9648,0.0,0.608,0.392,2
299,CNN,Wed Mar 07 09:59:28 +0000 2018,The US government says it's sanctioning North Korea after deeming its government responsible for the murder of Kim… https://t.co/sicW5sp56a,-0.5267,0.096,0.196,0.708,1
300,FoxNews,Wed Mar 07 21:05:00 +0000 2018,"Several injured in Vienna knife attack, reports say  https://t.co/gMIfsKTj6k",-0.7003,0.0,0.453,0.547,100
301,FoxNews,Wed Mar 07 20:58:00 +0000 2018,Struggling Domino's Pizza delivery driver shocked by church's generous tip https://t.co/81VQxrsU6M,-0.2023,0.201,0.311,0.488,99
302,FoxNews,Wed Mar 07 20:54:00 +0000 2018,Inmate escapes after guard transporting prisoners stops at casino in St. Louis https://t.co/5SoVmhtBo0,-0.5267,0.091,0.299,0.61,98
303,FoxNews,Wed Mar 07 20:46:00 +0000 2018,Actress Taylor Hickson sues production company over on-set disfigurement https://t.co/bbXQEAoutU,0.0,0.0,0.0,1.0,97
304,FoxNews,Wed Mar 07 20:43:00 +0000 2018,Danica Patrick says she's going to the Indy 500 to win it https://t.co/cUHfYpznFH,0.5859,0.241,0.0,0.759,96
305,FoxNews,Wed Mar 07 20:39:00 +0000 2018,"Rep. King: Dems Hoping Russia Probe Will 'Never End,' Are Leaking Closed Testimony to Media https://t.co/rspMT2wZYQ",0.4215,0.157,0.0,0.843,95
306,FoxNews,Wed Mar 07 20:32:58 +0000 2018,Daylight saving time: When and why we spring clocks forward https://t.co/Yf18NuF73S,0.0,0.0,0.0,1.0,94
307,FoxNews,Wed Mar 07 20:22:41 +0000 2018,".@RepPeteKing: Dems Hoping Russia Probe Will 'Never End,' Are Leaking Closed Testimony to Media… https://t.co/R2HWRVDUWL",0.4215,0.167,0.0,0.833,93
308,FoxNews,Wed Mar 07 20:13:33 +0000 2018,".@PressSec on @POTUS' advisers: ""At the end of the day, the American people voted overwhelmingly for President Dona… https://t.co/iSiw6ThQ6i",-0.128,0.0,0.077,0.923,92
309,FoxNews,Wed Mar 07 20:09:53 +0000 2018,Connecticut Governor @GovMalloyOffice: The @NRA Has Become a 'Terrorist Organization' https://t.co/7GmpB2IrU7 https://t.co/KKTyNEBgwm,-0.6908,0.0,0.32,0.68,91
310,FoxNews,Wed Mar 07 20:06:46 +0000 2018,".@PressSec on trade talks with China: ""[@POTUS] feels like the United States has been taken advantage of for far to… https://t.co/1kPgglH79b",0.743,0.289,0.0,0.711,90
311,FoxNews,Wed Mar 07 20:02:17 +0000 2018,".@PressSec on admin resignations: ""This is an intense place, as [is] every @WhiteHouse, and it's not abnormal that… https://t.co/A11fP4JkLU",-0.2263,0.063,0.107,0.829,89
312,FoxNews,Wed Mar 07 19:57:21 +0000 2018,".@PressSec: ""@SenSchumer is blocking nominees indiscriminately. He forces time-wasting procedural votes on nominees… https://t.co/PlGewVUYix",-0.3818,0.0,0.167,0.833,88
313,FoxNews,Wed Mar 07 19:45:55 +0000 2018,.@PressSec holds a White House briefing.  https://t.co/9P6qJX3VQm,0.0,0.0,0.0,1.0,87
314,FoxNews,Wed Mar 07 19:27:52 +0000 2018,Connecticut Governor: The NRA Has Become 'Terrorist Organization' https://t.co/YKeBWSBmdr,-0.6908,0.0,0.37,0.63,86
315,FoxNews,Wed Mar 07 19:18:17 +0000 2018,Patriotic Teens Replace Family's Tattered American Flag https://t.co/4o6xzuDxKW,0.0,0.0,0.0,1.0,85
316,FoxNews,Wed Mar 07 19:04:10 +0000 2018,North Korean defector describes nation's perception of United States; @EricShawnTV reports. #OutnumberedOT https://t.co/eAjIACofoO,-0.0258,0.168,0.174,0.659,84
317,FoxNews,Wed Mar 07 18:58:16 +0000 2018,"BREAKING NEWS: Nikolas Cruz formally charged with 17 counts of murder in Valentine’s Day massacre
https://t.co/dPIkZIM2Ce",-0.7579,0.0,0.317,0.683,83
318,FoxNews,Wed Mar 07 18:54:19 +0000 2018,".@kayleighmcenany on #TXprimary: ""Not a blue wave at all... We had a half million more voters."" #OutnumberedOT https://t.co/ItayHmASza",0.0,0.0,0.0,1.0,82
319,FoxNews,Wed Mar 07 18:48:37 +0000 2018,U.S. Senate primary election in Texas - Total votes. https://t.co/S8pgT71CYq,0.0,0.0,0.0,1.0,81
320,FoxNews,Wed Mar 07 21:05:00 +0000 2018,"Several injured in Vienna knife attack, reports say  https://t.co/gMIfsKTj6k",-0.7003,0.0,0.453,0.547,80
321,FoxNews,Wed Mar 07 20:58:00 +0000 2018,Struggling Domino's Pizza delivery driver shocked by church's generous tip https://t.co/81VQxrsU6M,-0.2023,0.201,0.311,0.488,79
322,FoxNews,Wed Mar 07 20:54:00 +0000 2018,Inmate escapes after guard transporting prisoners stops at casino in St. Louis https://t.co/5SoVmhtBo0,-0.5267,0.091,0.299,0.61,78
323,FoxNews,Wed Mar 07 20:46:00 +0000 2018,Actress Taylor Hickson sues production company over on-set disfigurement https://t.co/bbXQEAoutU,0.0,0.0,0.0,1.0,77
324,FoxNews,Wed Mar 07 20:43:00 +0000 2018,Danica Patrick says she's going to the Indy 500 to win it https://t.co/cUHfYpznFH,0.5859,0.241,0.0,0.759,76
325,FoxNews,Wed Mar 07 20:39:00 +0000 2018,"Rep. King: Dems Hoping Russia Probe Will 'Never End,' Are Leaking Closed Testimony to Media https://t.co/rspMT2wZYQ",0.4215,0.157,0.0,0.843,75
326,FoxNews,Wed Mar 07 20:32:58 +0000 2018,Daylight saving time: When and why we spring clocks forward https://t.co/Yf18NuF73S,0.0,0.0,0.0,1.0,74
327,FoxNews,Wed Mar 07 20:22:41 +0000 2018,".@RepPeteKing: Dems Hoping Russia Probe Will 'Never End,' Are Leaking Closed Testimony to Media… https://t.co/R2HWRVDUWL",0.4215,0.167,0.0,0.833,73
328,FoxNews,Wed Mar 07 20:13:33 +0000 2018,".@PressSec on @POTUS' advisers: ""At the end of the day, the American people voted overwhelmingly for President Dona… https://t.co/iSiw6ThQ6i",-0.128,0.0,0.077,0.923,72
329,FoxNews,Wed Mar 07 20:09:53 +0000 2018,Connecticut Governor @GovMalloyOffice: The @NRA Has Become a 'Terrorist Organization' https://t.co/7GmpB2IrU7 https://t.co/KKTyNEBgwm,-0.6908,0.0,0.32,0.68,71
330,FoxNews,Wed Mar 07 20:06:46 +0000 2018,".@PressSec on trade talks with China: ""[@POTUS] feels like the United States has been taken advantage of for far to… https://t.co/1kPgglH79b",0.743,0.289,0.0,0.711,70
331,FoxNews,Wed Mar 07 20:02:17 +0000 2018,".@PressSec on admin resignations: ""This is an intense place, as [is] every @WhiteHouse, and it's not abnormal that… https://t.co/A11fP4JkLU",-0.2263,0.063,0.107,0.829,69
332,FoxNews,Wed Mar 07 19:57:21 +0000 2018,".@PressSec: ""@SenSchumer is blocking nominees indiscriminately. He forces time-wasting procedural votes on nominees… https://t.co/PlGewVUYix",-0.3818,0.0,0.167,0.833,68
333,FoxNews,Wed Mar 07 19:45:55 +0000 2018,.@PressSec holds a White House briefing.  https://t.co/9P6qJX3VQm,0.0,0.0,0.0,1.0,67
334,FoxNews,Wed Mar 07 19:27:52 +0000 2018,Connecticut Governor: The NRA Has Become 'Terrorist Organization' https://t.co/YKeBWSBmdr,-0.6908,0.0,0.37,0.63,66
335,FoxNews,Wed Mar 07 19:18:17 +0000 2018,Patriotic Teens Replace Family's Tattered American Flag https://t.co/4o6xzuDxKW,0.0,0.0,0.0,1.0,65
336,FoxNews,Wed Mar 07 19:04:10 +0000 2018,North Korean defector describes nation's perception of United States; @EricShawnTV reports. #OutnumberedOT https://t.co/eAjIACofoO,-0.0258,0.168,0.174,0.659,64
337,FoxNews,Wed Mar 07 18:58:16 +0000 2018,"BREAKING NEWS: Nikolas Cruz formally charged with 17 counts of murder in Valentine’s Day massacre
https://t.co/dPIkZIM2Ce",-0.7579,0.0,0.317,0.683,63
338,FoxNews,Wed Mar 07 18:54:19 +0000 2018,".@kayleighmcenany on #TXprimary: ""Not a blue wave at all... We had a half million more voters."" #OutnumberedOT https://t.co/ItayHmASza",0.0,0.0,0.0,1.0,62
339,FoxNews,Wed Mar 07 18:48:37 +0000 2018,U.S. Senate primary election in Texas - Total votes. https://t.co/S8pgT71CYq,0.0,0.0,0.0,1.0,61
340,FoxNews,Wed Mar 07 18:48:09 +0000 2018,".@kayleighmcenany: ""@POTUS won Pennsylvania, Wisconsin - states no Republican has won since the 1980s. These states… https://t.co/DklVOI583M",0.7351,0.327,0.097,0.575,60
341,FoxNews,Wed Mar 07 18:45:34 +0000 2018,".@Zac_Petkanas on #TXPrimary: ""We had a 105% increase in primary turnout over 2014."" #OutnumberedOT https://t.co/VygXUenluE",0.3182,0.15,0.0,0.85,59
342,FoxNews,Wed Mar 07 18:43:55 +0000 2018,".@RepPeteKing: ""Democrats want this to never end... There's no evidence at all of any Russian collusion.""… https://t.co/rb6o5sS3Ez",0.2933,0.175,0.0,0.825,58
343,FoxNews,Wed Mar 07 18:42:36 +0000 2018,"RT @FoxBusiness: .@Target raises minimum wage to $12, with hopes of hitting $15 by 2020   https://t.co/G6X0SMQJUC",0.4215,0.157,0.0,0.843,57
344,FoxNews,Wed Mar 07 18:33:05 +0000 2018,"Google's artificial intelligence is being used by US military drone program, prompting concerns… https://t.co/bdWNtsvNL4",0.4767,0.193,0.0,0.807,56
345,FoxNews,Wed Mar 07 18:27:48 +0000 2018,Nikolas Cruz's jail records reveal details of gunman's behavior in days after Florida school shooting https://t.co/T7xE2t30AW,0.0,0.0,0.0,1.0,55
346,FoxNews,Wed Mar 07 18:21:02 +0000 2018,".@DarrellIssa: ""This is making my state less safe. And shame on my governor. Shame on my attorney general... Shame… https://t.co/bWQaKIuQRM",-0.5154,0.102,0.232,0.666,54
347,FoxNews,Wed Mar 07 18:14:29 +0000 2018,".@Judgenap: ""The Democratic Party that runs California is so beholden to the immigrant rights groups it is willing… https://t.co/gidYEfWrpa",0.4019,0.13,0.0,0.87,53
348,FoxNews,Wed Mar 07 18:10:36 +0000 2018,".@DarrellIssa: ""When California thwarts the law, those criminals don't all stay in California. They'll go to adjace… https://t.co/Pu23SejFLm",-0.6249,0.0,0.242,0.758,52
349,FoxNews,Wed Mar 07 18:06:46 +0000 2018,".@AGBecerra: ""You could trace all of this back to the fact that... the Trump Administration has just failed utterly… https://t.co/uGeDeDY6Ei",-0.5106,0.0,0.148,0.852,51
350,FoxNews,Wed Mar 07 18:00:35 +0000 2018,"Sessions unloads on California Dems for ‘radical, open borders agenda’ https://t.co/mEVgdv3CGT",0.0,0.0,0.0,1.0,50
351,FoxNews,Wed Mar 07 17:59:26 +0000 2018,RT @FoxBusiness: Gary Cohn and the meeting that may have ended his White House role https://t.co/RoHNVDAUZ1,0.0,0.0,0.0,1.0,49
352,FoxNews,Wed Mar 07 17:56:39 +0000 2018,".@ChelseaClinton pushes #MeToo, but gets no questions on @BillClinton's actions or Harvey Weinstein donations. https://t.co/ZokQijpJA5",-0.4215,0.0,0.167,0.833,48
353,FoxNews,Wed Mar 07 17:54:39 +0000 2018,".@guypbenson: ""@BillClinton... is like the poster child of anti-#MeToo for much of his adult life."" #Outnumbered https://t.co/vtp9wlDKZ3",0.3612,0.135,0.0,0.865,47
354,FoxNews,Wed Mar 07 17:50:43 +0000 2018,"Ingraham Hits Back at Bush Over Trump Jab: Endless War, Financial Crisis Was Not 'Pretty Good' https://t.co/sseZLyAxxb",-0.4404,0.225,0.295,0.48,46
355,FoxNews,Wed Mar 07 17:41:52 +0000 2018,"Breaking News: Ex-Russian spy, daughter poisoned by nerve agent in ‘targeted’ act, British authorities say https://t.co/kOruZVejf8",-0.4939,0.0,0.176,0.824,45
356,FoxNews,Wed Mar 07 17:40:00 +0000 2018,"""After years of rebuilding other countries - and we have built a lot of countries - it's time to start building our… https://t.co/s5jQPJFuwp",0.0,0.0,0.0,1.0,44
357,FoxNews,Wed Mar 07 17:36:00 +0000 2018,"""The American dream is back and stronger than ever.""

WATCH: President @realDonaldTrump's full remarks to the Latin… https://t.co/WrTzQ4oUBZ",0.5574,0.223,0.0,0.777,43
358,FoxNews,Wed Mar 07 17:35:19 +0000 2018,".@HeyTammyBruce: Unchallenged liberalism leaves homelessness, drug abuse, garbage in its wake https://t.co/spgif91wB1",-0.6369,0.0,0.276,0.724,42
359,FoxNews,Wed Mar 07 17:22:41 +0000 2018,".@POTUS: ""This is our time. This is our moment. Go get DACA. Go push those Democrats."" https://t.co/5LyKi7Rhdo",0.0,0.0,0.0,1.0,41
360,FoxNews,Wed Mar 07 17:20:24 +0000 2018,".@POTUS: ""When our people are free to live their lives and to follow their hearts, there is nothing, nothing at all… https://t.co/PLpJygvgsV",0.5106,0.136,0.0,0.864,40
361,FoxNews,Wed Mar 07 17:17:36 +0000 2018,".@POTUS: ""After years of rebuilding other countries - and we have built a lot of countries - it's time to start bui… https://t.co/lYAVJHSJLU",0.0,0.0,0.0,1.0,39
362,FoxNews,Wed Mar 07 17:15:45 +0000 2018,".@POTUS: ""We're trying to have a DACA victory for everybody, by the way, and @TheDemocrats are nowhere to be found."" https://t.co/5gFedacT7G",0.0,0.0,0.0,1.0,38
363,FoxNews,Wed Mar 07 17:12:49 +0000 2018,".@POTUS: ""Over 4 million workers have already received tax cut bonuses and the number continues to grow every singl… https://t.co/IvI4bwUCse",0.4215,0.213,0.091,0.696,37
364,FoxNews,Wed Mar 07 17:11:08 +0000 2018,".@POTUS: ""We've created nearly 3 million jobs since the election... Today we have more Hispanic Americans working t… https://t.co/YgeBKEvQpK",0.25,0.105,0.0,0.895,36
365,FoxNews,Wed Mar 07 17:08:09 +0000 2018,".@POTUS: ""The American dream is back and stronger than ever."" https://t.co/7bTimUkfJd",0.5574,0.338,0.0,0.662,35
366,FoxNews,Wed Mar 07 17:07:45 +0000 2018,".@POTUS: ""The Latino business community - and you folks are good business-people, I know that. I know that for a fa… https://t.co/olUpbBNCmB",0.4404,0.146,0.0,0.854,34
367,FoxNews,Wed Mar 07 17:03:00 +0000 2018,.@POTUS delivers remarks at the Latino Coalition Legislative Summit https://t.co/TKX1PD7a4r,0.0,0.0,0.0,1.0,33
368,FoxNews,Wed Mar 07 16:58:00 +0000 2018,"AG Sessions: ""Stop treating immigration agents differently of everybody else for the purpose of eviscerating border… https://t.co/1gb6XkjKur",-0.296,0.0,0.121,0.879,32
369,FoxNews,Wed Mar 07 16:56:00 +0000 2018,"AG Sessions: ""Here's my message to Mayor @LibbySchaaf: 'How dare you? How dare you needlessly endanger the lives of… https://t.co/7jcbr55IET",0.0,0.0,0.0,1.0,31
370,FoxNews,Wed Mar 07 16:47:26 +0000 2018,North Korean defector describes nation's perception of United States; @EricShawnTV reports. https://t.co/mKKu9NMxWG,-0.0258,0.178,0.185,0.637,30
371,FoxNews,Wed Mar 07 16:44:35 +0000 2018,NBA owner Mark Cuban was investigated for sexually assaulting woman in 2011 https://t.co/CYJKuXgUCD,-0.5106,0.0,0.216,0.784,29
372,FoxNews,Wed Mar 07 16:35:14 +0000 2018,"AG Sessions: ""According to Acting Dir. Homan, ICE failed to make 800 arrests that would have been made if the mayor… https://t.co/Y8usTbNAHy",-0.7351,0.0,0.237,0.763,28
373,FoxNews,Wed Mar 07 16:33:11 +0000 2018,"AG Sessions: ""Open borders is a radical, irrational idea that cannot be accepted... The United States of America is… https://t.co/M9B7keO3Pm",0.1027,0.126,0.108,0.766,27
374,FoxNews,Wed Mar 07 16:25:29 +0000 2018,".@RepMattGaetz: ""In 2015, there was a federal court filing where Russian officials were calling Carter Page an idio… https://t.co/vCLWurwE9C",0.0,0.0,0.0,1.0,26
375,FoxNews,Wed Mar 07 16:19:55 +0000 2018,Attorney General Jeff Sessions makes a major sanctuary jurisdiction announcement https://t.co/6zAQn2UOUj https://t.co/9B55owLNC1,0.0,0.0,0.0,1.0,25
376,FoxNews,Wed Mar 07 16:15:35 +0000 2018,"Missouri officer killed, 2 wounded responding to 911 call https://t.co/HypEjnCtXg https://t.co/fGC2sXbkqN",-0.6705,0.0,0.333,0.667,24
377,FoxNews,Wed Mar 07 16:09:30 +0000 2018,.@JerryBrownGov tweets about AG Jeff Sessons' visit to California. https://t.co/6zAQn2UOUj https://t.co/qwzHvX3HYS,0.0,0.0,0.0,1.0,23
378,FoxNews,Wed Mar 07 16:05:19 +0000 2018,"COMING UP: AG Sessions expected to announce lawsuit against California over ""sanctuary state"" policies.… https://t.co/lyp8UDAXIV",-0.2263,0.0,0.119,0.881,22
379,FoxNews,Wed Mar 07 15:59:54 +0000 2018,"On @foxandfriends, @TomiLahren slammed the priorities of today's Democratic Party. https://t.co/fJMaI5NlPC https://t.co/EruzVc1p0L",0.4019,0.197,0.0,0.803,21
380,FoxNews,Wed Mar 07 15:52:37 +0000 2018,".@NancyPelosi slams California @ICEgov raid as 'unjust and cruel,' amid outcry over mayor's tipoff to immigrants
https://t.co/zvkVpNYiHy",-0.765,0.0,0.306,0.694,20
381,FoxNews,Wed Mar 07 15:48:17 +0000 2018,.@seanspicer Blasts 'Carnival Barker' Jim @Acosta Over Twitter Spat With Sanders https://t.co/SmjFs04L2P,0.0,0.0,0.0,1.0,19
382,FoxNews,Wed Mar 07 15:38:21 +0000 2018,".@TGowdySC: ""I don't know why the bureau would use opposition research in a court filing and they didn't bother to… https://t.co/9noNZPTapQ",0.2584,0.097,0.0,0.903,18
383,FoxNews,Wed Mar 07 15:35:04 +0000 2018,".@TomiLahren: ""I think [@tedcruz's] going to win. I think he's going to win big, as are the rest of the Republicans… https://t.co/X6CPVJRZhE",0.8225,0.286,0.0,0.714,17
384,FoxNews,Wed Mar 07 15:29:33 +0000 2018,First women attend Marine Combat Training Course at Camp Pendleton. https://t.co/HEs7GW2I0E,-0.34,0.0,0.194,0.806,16
385,FoxNews,Wed Mar 07 15:27:01 +0000 2018,Sen. @KamalaHarris slammed President @realDonaldTrump and his AG after the Trump @TheJusticeDept filed a lawsuit ag… https://t.co/Lq8M7s1afE,-0.2263,0.0,0.112,0.888,15
386,FoxNews,Wed Mar 07 15:25:40 +0000 2018,House Democratic leaders hold a news conference https://t.co/NrVJtslqyd,0.0,0.0,0.0,1.0,14
387,FoxNews,Wed Mar 07 15:22:07 +0000 2018,Trump Administration resignations/firings. https://t.co/xU9KZNRC6I,0.0,0.0,0.0,1.0,13
388,FoxNews,Wed Mar 07 15:22:03 +0000 2018,"RT @FoxBusiness: .@POTUS: ""I like different points of view, but the White House has a tremendous energy and we have tremendous talent."" htt…",0.5267,0.18,0.0,0.82,12
389,FoxNews,Wed Mar 07 15:15:03 +0000 2018,TONIGHT: Attorney General Jeff Sessions sits down with @ShannonBream for an exclusive interview on “Fox News @ Nigh… https://t.co/iHUGv0EQga,0.128,0.081,0.0,0.919,11
390,FoxNews,Wed Mar 07 15:14:59 +0000 2018,".@MarshaBlackburn: ""Secure the Southern border, end chain migration, end the diversity lottery, get this wall built… https://t.co/2aoBbBjypT",0.34,0.13,0.0,0.87,10
391,FoxNews,Wed Mar 07 15:10:37 +0000 2018,".@PressSec: ""[#GaryCohn's] been an integral member of the administration and he's going to continue to be a voice t… https://t.co/RTI25d81hm",0.0,0.0,0.0,1.0,9
392,FoxNews,Wed Mar 07 14:54:58 +0000 2018,'We're Always Faithful to One Another': Marine Donates Kidney to Fellow Marine https://t.co/7y99p7AeRE,0.4404,0.195,0.0,0.805,8
393,FoxNews,Wed Mar 07 14:51:45 +0000 2018,"Missouri police officer killed, 2 others wounded in shooting; suspect dead https://t.co/ah4FXgVmyL",-0.9001,0.0,0.579,0.421,7
394,FoxNews,Wed Mar 07 14:22:32 +0000 2018,"20-year-old sues Dick's, Walmart over new gun policies (via @FoxBusiness) https://t.co/7yrhzGXh6U",-0.34,0.0,0.194,0.806,6
